"Date","Price","Open","High","Low","Change %"
"10/23/2020","13.549","13.549","13.549","13.549","0.00%"
"10/22/2020","13.549","13.549","13.549","13.549","-0.08%"
"10/21/2020","13.560","13.560","13.560","13.560","0.08%"
"10/20/2020","13.549","13.549","13.549","13.549","-0.01%"
"10/19/2020","13.551","13.551","13.551","13.551","0.12%"
"10/16/2020","13.535","13.535","13.535","13.535","0.00%"
"10/15/2020","13.535","13.535","13.535","13.535","0.57%"
"10/14/2020","13.458","13.458","13.458","13.458","-0.01%"
"10/13/2020","13.459","13.459","13.459","13.459","0.11%"
"10/12/2020","13.444","13.444","13.444","13.444","-0.58%"
"10/09/2020","13.522","13.522","13.522","13.522","-0.34%"
"10/08/2020","13.568","13.490","13.568","13.446","0.01%"
"10/07/2020","13.566","13.566","13.566","13.566","0.33%"
"10/06/2020","13.522","13.522","13.522","13.522","-0.01%"
"10/05/2020","13.523","13.523","13.523","13.523","0.51%"
"10/02/2020","13.454","13.454","13.454","13.454","0.00%"
"10/01/2020","13.454","13.454","13.454","13.454","-1.32%"
"09/30/2020","13.634","13.634","13.634","13.634","0.18%"
"09/29/2020","13.609","13.609","13.609","13.609","0.01%"
"09/28/2020","13.608","13.608","13.608","13.608","-0.42%"
"09/25/2020","13.665","13.665","13.665","13.665","0.00%"
"09/24/2020","13.665","13.665","13.665","13.665","0.06%"
"09/23/2020","13.657","13.657","13.657","13.657","0.00%"
"09/22/2020","13.657","13.657","13.657","13.657","0.01%"
"09/21/2020","13.656","13.656","13.656","13.656","0.01%"
"09/18/2020","13.655","13.655","13.655","13.655","0.00%"
"09/17/2020","13.655","13.655","13.655","13.655","0.04%"
"09/16/2020","13.650","13.650","13.650","13.650","0.05%"
"09/15/2020","13.643","13.643","13.643","13.643","0.12%"
"09/14/2020","13.627","13.627","13.627","13.627","-0.11%"
"09/11/2020","13.642","13.642","13.642","13.642","0.00%"
"09/10/2020","13.642","13.642","13.642","13.642","0.92%"
"09/09/2020","13.517","13.517","13.517","13.517","-2.15%"
"09/08/2020","13.814","13.814","13.814","13.814","-0.01%"
"09/07/2020","13.816","13.816","13.816","13.816","0.01%"
"09/04/2020","13.815","13.815","13.815","13.815","0.00%"
"09/03/2020","13.815","13.815","13.815","13.815","-0.01%"
"09/02/2020","13.816","13.816","13.816","13.816","0.00%"
"09/01/2020","13.816","13.816","13.816","13.816","-0.01%"
"08/31/2020","13.817","13.817","13.817","13.817","-0.22%"
"08/28/2020","13.847","13.847","13.847","13.847","0.00%"
"08/27/2020","13.847","13.847","13.847","13.847","-0.19%"
"08/26/2020","13.873","13.873","13.873","13.873","0.18%"
"08/25/2020","13.848","13.848","13.848","13.848","0.00%"
"08/24/2020","13.848","13.848","13.848","13.848","-0.01%"
"08/21/2020","13.849","13.849","13.849","13.849","-2.43%"
"08/20/2020","14.194","14.194","14.194","14.194","2.49%"
"08/19/2020","13.849","13.849","13.849","13.849","-0.01%"
"08/18/2020","13.850","13.850","13.850","13.850","0.17%"
"08/17/2020","13.826","13.826","13.826","13.826","0.16%"
"08/14/2020","13.804","13.804","13.804","13.804","0.00%"
"08/13/2020","13.804","13.804","13.804","13.804","0.79%"
"08/12/2020","13.696","13.696","13.696","13.696","0.00%"
"08/11/2020","13.696","13.696","13.696","13.696","-0.02%"
"08/10/2020","13.699","13.699","13.699","13.699","-0.20%"
"08/07/2020","13.726","13.726","13.726","13.726","-0.01%"
"08/06/2020","13.727","13.727","13.727","13.727","0.29%"
"08/05/2020","13.687","13.687","13.687","13.687","0.35%"
"08/04/2020","13.639","13.639","13.639","13.639","-0.24%"
"08/03/2020","13.672","13.675","13.675","13.672","0.89%"
"07/31/2020","13.551","13.551","13.551","13.551","-2.20%"
"07/30/2020","13.856","13.740","13.856","13.740","2.41%"
"07/29/2020","13.530","13.530","13.530","13.530","0.16%"
"07/28/2020","13.508","13.508","13.508","13.508","0.61%"
"07/27/2020","13.426","13.426","13.426","13.426","-0.02%"
"07/24/2020","13.429","13.429","13.429","13.429","-0.42%"
"07/23/2020","13.486","13.486","13.486","13.486","0.40%"
"07/22/2020","13.432","13.432","13.432","13.432","-1.13%"
"07/21/2020","13.585","13.585","13.585","13.585","-0.01%"
"07/20/2020","13.586","13.586","13.586","13.586","0.01%"
"07/17/2020","13.585","13.585","13.585","13.585","-0.01%"
"07/16/2020","13.586","13.586","13.586","13.586","0.01%"
"07/15/2020","13.585","13.585","13.585","13.585","0.00%"
"07/14/2020","13.585","13.585","13.585","13.585","3.54%"
"07/13/2020","13.121","13.121","13.121","13.121","0.00%"
"07/10/2020","13.121","13.121","13.121","13.121","-0.01%"
"07/09/2020","13.122","13.122","13.122","13.122","0.01%"
"07/08/2020","13.121","13.121","13.121","13.121","0.00%"
"07/07/2020","13.121","13.121","13.121","13.121","0.00%"
"07/06/2020","13.121","13.121","13.121","13.121","-0.01%"
"07/03/2020","13.122","13.122","13.122","13.122","0.05%"
"07/02/2020","13.116","13.116","13.116","13.116","0.02%"
"07/01/2020","13.113","13.113","13.113","13.113","-0.06%"
"06/30/2020","13.121","13.121","13.121","13.121","1.39%"
"06/29/2020","12.941","12.941","12.941","12.941","0.00%"
"06/26/2020","12.941","12.941","12.941","12.941","0.00%"
"06/25/2020","12.941","12.941","12.941","12.941","0.00%"
"06/24/2020","12.941","12.941","12.941","12.941","0.01%"
"06/23/2020","12.940","12.940","12.940","12.940","3.84%"
"06/22/2020","12.461","12.461","12.461","12.461","0.00%"
"06/19/2020","12.461","12.461","12.461","12.461","0.00%"
"06/18/2020","12.461","12.461","12.461","12.461","0.00%"
"06/17/2020","12.461","12.461","12.461","12.461","-0.53%"
"06/16/2020","12.527","12.527","12.527","12.527","0.01%"
"06/15/2020","12.526","12.526","12.526","12.526","-0.01%"
"06/12/2020","12.527","12.527","12.527","12.527","-0.01%"
"06/11/2020","12.528","12.528","12.528","12.528","0.01%"
"06/10/2020","12.527","12.527","12.527","12.527","-0.58%"
"06/09/2020","12.600","12.600","12.600","12.600","0.00%"
"06/08/2020","12.600","12.600","12.600","12.600","0.01%"
"06/05/2020","12.599","12.599","12.599","12.599","0.45%"
"06/04/2020","12.542","12.542","12.542","12.542","0.01%"
"06/03/2020","12.541","12.541","12.541","12.541","-0.02%"
"06/02/2020","12.543","12.543","12.543","12.543","0.19%"
"06/01/2020","12.519","12.519","12.519","12.519","0.00%"
"05/29/2020","12.519","12.519","12.519","12.519","-0.26%"
"05/28/2020","12.552","12.552","12.552","12.552","0.01%"
"05/27/2020","12.550","12.550","12.550","12.550","0.00%"
"05/26/2020","12.550","12.517","12.550","12.517","0.27%"
"05/25/2020","12.517","12.517","12.517","12.517","0.24%"
"05/22/2020","12.487","12.487","12.487","12.487","0.00%"
"05/21/2020","12.487","12.487","12.487","12.487","0.00%"
"05/20/2020","12.487","12.487","12.487","12.487","0.00%"
"05/19/2020","12.487","12.487","12.487","12.487","-1.05%"
"05/18/2020","12.619","12.619","12.619","12.619","0.00%"
"05/15/2020","12.619","12.619","12.619","12.619","0.00%"
"05/14/2020","12.619","12.619","12.619","12.619","-0.65%"
"05/13/2020","12.701","12.701","12.701","12.701","0.00%"
"05/12/2020","12.701","12.701","12.701","12.701","0.00%"
"05/11/2020","12.701","12.701","12.701","12.701","0.00%"
"05/08/2020","12.701","12.701","12.701","12.701","0.02%"
"05/07/2020","12.699","12.699","12.699","12.699","-0.01%"
"05/06/2020","12.700","12.700","12.700","12.700","0.00%"
"05/05/2020","12.700","12.700","12.700","12.700","2.45%"
"05/04/2020","12.396","12.396","12.396","12.396","0.00%"
"05/01/2020","12.396","12.396","12.396","12.396","0.00%"
"04/30/2020","12.396","12.396","12.396","12.396","-1.71%"
"04/29/2020","12.612","12.612","12.612","12.612","0.00%"
"04/28/2020","12.612","12.612","12.612","12.612","2.68%"
"04/27/2020","12.283","12.283","12.283","12.283","0.00%"
"04/24/2020","12.283","12.283","12.283","12.283","0.00%"
"04/23/2020","12.283","12.283","12.283","12.283","0.00%"
"04/22/2020","12.283","12.283","12.283","12.283","0.00%"
"04/21/2020","12.283","12.283","12.283","12.283","0.03%"
"04/20/2020","12.279","12.644","12.644","12.279","-2.89%"
"04/17/2020","12.644","12.644","12.644","12.644","0.00%"
"04/16/2020","12.644","12.644","12.644","12.644","0.00%"
"04/15/2020","12.644","12.644","12.644","12.644","-2.58%"
"04/14/2020","12.979","12.979","12.979","12.979","0.00%"
"04/13/2020","12.979","12.979","12.979","12.979","0.00%"
"04/10/2020","12.979","12.979","12.979","12.979","0.00%"
"04/09/2020","12.979","12.979","12.979","12.979","-0.02%"
"04/08/2020","12.981","12.981","12.981","12.981","0.00%"
"04/07/2020","12.981","12.981","12.981","12.981","-5.39%"
"04/06/2020","13.721","13.721","13.721","13.721","0.00%"
"04/03/2020","13.721","13.721","13.721","13.721","-0.01%"
"04/02/2020","13.722","13.722","13.722","13.722","-0.19%"
"04/01/2020","13.748","13.748","13.748","13.748","0.01%"
"03/31/2020","13.747","13.747","13.747","13.747","-8.48%"
"03/30/2020","15.020","15.020","15.020","15.020","-0.01%"
"03/27/2020","15.021","15.021","15.021","15.021","0.00%"
"03/26/2020","15.021","15.021","15.021","15.021","0.01%"
"03/25/2020","15.020","15.020","15.020","15.020","-4.09%"
"03/24/2020","15.660","15.660","15.660","15.660","0.01%"
"03/23/2020","15.659","15.659","15.659","15.659","5.38%"
"03/20/2020","14.859","14.859","14.859","14.859","0.00%"
"03/19/2020","14.859","14.859","14.859","14.859","0.00%"
"03/18/2020","14.859","14.859","14.859","14.859","0.01%"
"03/17/2020","14.858","14.858","14.858","14.858","0.37%"
"03/16/2020","14.803","14.803","14.803","14.803","0.01%"
"03/13/2020","14.802","14.802","14.802","14.802","0.14%"
"03/12/2020","14.781","14.781","14.781","14.781","-0.14%"
"03/11/2020","14.802","14.802","14.802","14.802","1.70%"
"03/10/2020","14.554","14.554","14.554","14.554","0.00%"
"03/09/2020","14.554","14.554","14.554","14.554","1.03%"
"03/06/2020","14.406","14.406","14.406","14.406","0.00%"
"03/05/2020","14.406","14.406","14.406","14.406","0.00%"
"03/04/2020","14.406","14.406","14.406","14.406","-0.07%"
"03/03/2020","14.416","14.416","14.416","14.416","2.48%"
"03/02/2020","14.067","14.067","14.067","14.067","0.01%"
"02/28/2020","14.066","14.066","14.066","14.066","0.00%"
"02/27/2020","14.066","14.066","14.066","14.066","0.86%"
"02/26/2020","13.946","13.946","13.946","13.946","0.00%"
"02/25/2020","13.946","13.946","13.946","13.946","-0.01%"
"02/24/2020","13.948","13.948","13.948","13.948","0.87%"
"02/21/2020","13.828","13.828","13.828","13.828","-0.01%"
"02/20/2020","13.829","13.829","13.829","13.829","-1.01%"
"02/19/2020","13.970","13.970","13.970","13.970","0.00%"
"02/18/2020","13.970","13.970","13.970","13.970","0.00%"
"02/17/2020","13.970","13.970","13.970","13.970","-1.35%"
"02/14/2020","14.161","14.161","14.161","14.161","0.00%"
"02/13/2020","14.161","14.161","14.161","14.161","-0.06%"
"02/12/2020","14.169","14.169","14.169","14.169","0.01%"
"02/11/2020","14.168","14.168","14.168","14.168","-0.46%"
"02/10/2020","14.234","14.234","14.234","14.234","-0.29%"
"02/07/2020","14.275","14.275","14.275","14.275","0.00%"
"02/06/2020","14.275","14.275","14.275","14.275","-0.29%"
"02/05/2020","14.317","14.317","14.317","14.317","0.10%"
"02/04/2020","14.302","14.302","14.302","14.302","0.32%"
"02/03/2020","14.257","14.257","14.257","14.257","-0.15%"
"01/31/2020","14.279","14.279","14.279","14.279","-0.01%"
"01/30/2020","14.280","14.280","14.280","14.280","0.88%"
"01/29/2020","14.155","14.155","14.155","14.155","0.00%"
"01/28/2020","14.155","14.155","14.155","14.155","0.00%"
"01/27/2020","14.155","14.155","14.155","14.155","-0.01%"
"01/24/2020","14.156","14.156","14.156","14.156","0.01%"
"01/23/2020","14.155","14.155","14.155","14.155","3.04%"
"01/22/2020","13.738","13.738","13.738","13.738","-0.91%"
"01/21/2020","13.864","13.864","13.864","13.864","0.00%"
"01/20/2020","13.864","13.864","13.864","13.864","0.90%"
"01/17/2020","13.740","13.740","13.740","13.740","0.01%"
"01/16/2020","13.738","13.738","13.738","13.738","-5.58%"
"01/15/2020","14.550","14.550","14.550","14.550","0.00%"
"01/14/2020","14.550","14.550","14.550","14.550","0.00%"
"01/13/2020","14.550","14.550","14.550","14.550","0.00%"
"01/10/2020","14.550","14.550","14.550","14.550","0.00%"
"01/09/2020","14.550","14.550","14.550","14.550","-1.02%"
"01/08/2020","14.700","14.700","14.700","14.700","-0.15%"
"01/07/2020","14.722","14.722","14.722","14.722","0.15%"
"01/06/2020","14.700","14.700","14.700","14.700","-0.01%"
"01/03/2020","14.701","14.701","14.701","14.701","0.55%"
"01/02/2020","14.620","14.620","14.620","14.620","-0.38%"
"01/01/2020","14.677","14.677","14.677","14.677","0.39%"
"12/31/2019","14.620","14.620","14.620","14.620","0.00%"
"12/30/2019","14.620","14.620","14.620","14.620","0.00%"
"12/27/2019","14.620","14.620","14.620","14.620","0.00%"
"12/26/2019","14.620","14.620","14.620","14.620","0.00%"
"12/25/2019","14.620","14.620","14.620","14.620","0.00%"
"12/24/2019","14.620","14.620","14.620","14.620","0.00%"
"12/23/2019","14.620","14.620","14.620","14.620","0.00%"
"12/20/2019","14.620","14.620","14.620","14.620","0.00%"
"12/19/2019","14.620","14.620","14.620","14.620","0.00%"
"12/18/2019","14.620","14.620","14.620","14.620","0.00%"
"12/17/2019","14.620","14.620","14.620","14.620","0.00%"
"12/16/2019","14.620","14.620","14.620","14.620","0.00%"
"12/13/2019","14.620","14.620","14.620","14.620","0.00%"
"12/12/2019","14.620","14.620","14.620","14.620","0.00%"
"12/11/2019","14.620","14.620","14.620","14.620","0.01%"
"12/10/2019","14.619","14.619","14.619","14.619","-0.01%"
"12/09/2019","14.620","14.620","14.620","14.620","0.00%"
"12/06/2019","14.620","14.620","14.620","14.620","0.00%"
"12/05/2019","14.620","14.620","14.620","14.620","-2.42%"
"12/04/2019","14.982","14.982","14.982","14.982","0.01%"
"12/03/2019","14.981","14.981","14.981","14.981","1.81%"
"12/02/2019","14.714","14.714","14.714","14.714","0.00%"
"11/29/2019","14.714","14.714","14.714","14.714","0.00%"
"11/28/2019","14.714","14.714","14.714","14.714","0.00%"
"11/27/2019","14.714","14.714","14.714","14.714","0.00%"
"11/26/2019","14.714","14.714","14.714","14.714","0.00%"
"11/25/2019","14.714","14.714","14.714","14.714","-0.01%"
"11/22/2019","14.715","14.715","14.715","14.715","0.01%"
"11/21/2019","14.714","14.714","14.714","14.714","-0.43%"
"11/20/2019","14.778","14.778","14.778","14.778","0.00%"
"11/19/2019","14.778","14.778","14.778","14.778","0.00%"
"11/18/2019","14.778","14.778","14.778","14.778","-0.65%"
"11/15/2019","14.874","14.874","14.874","14.874","0.00%"
"11/14/2019","14.874","14.874","14.874","14.874","-1.54%"
"11/13/2019","15.107","15.107","15.107","15.107","0.00%"
"11/12/2019","15.107","15.107","15.107","15.107","0.05%"
"11/11/2019","15.099","15.099","15.099","15.099","-0.01%"
"11/08/2019","15.101","15.101","15.101","15.101","0.01%"
"11/07/2019","15.100","15.100","15.100","15.100","0.00%"
"11/06/2019","15.100","15.100","15.100","15.100","-0.67%"
"11/05/2019","15.202","15.202","15.202","15.202","0.03%"
"11/04/2019","15.198","15.198","15.198","15.198","0.00%"
"11/01/2019","15.198","15.198","15.198","15.198","0.00%"
"10/31/2019","15.198","15.198","15.198","15.198","-0.39%"
"10/30/2019","15.258","15.258","15.258","15.258","-0.01%"
"10/29/2019","15.260","15.260","15.260","15.260","0.01%"
"10/28/2019","15.259","15.259","15.259","15.259","-0.22%"
"10/25/2019","15.292","15.292","15.292","15.292","0.01%"
"10/24/2019","15.291","15.291","15.291","15.291","-0.28%"
"10/23/2019","15.334","15.334","15.334","15.334","-0.01%"
"10/22/2019","15.336","15.336","15.336","15.336","0.01%"
"10/21/2019","15.335","15.335","15.335","15.335","0.46%"
"10/18/2019","15.265","15.265","15.265","15.265","0.00%"
"10/17/2019","15.265","15.265","15.265","15.265","-0.21%"
"10/16/2019","15.297","15.297","15.297","15.297","0.00%"
"10/15/2019","15.297","15.297","15.297","15.297","0.00%"
"10/14/2019","15.297","15.297","15.297","15.297","-1.76%"
"10/11/2019","15.571","15.571","15.571","15.571","-0.01%"
"10/10/2019","15.572","15.572","15.572","15.572","0.39%"
"10/09/2019","15.512","15.512","15.512","15.512","-0.23%"
"10/08/2019","15.548","15.548","15.548","15.548","-0.01%"
"10/07/2019","15.549","15.549","15.549","15.549","-0.44%"
"10/04/2019","15.618","15.618","15.618","15.618","0.01%"
"10/03/2019","15.617","15.617","15.617","15.617","-1.28%"
"10/02/2019","15.820","15.820","15.820","15.820","2.83%"
"10/01/2019","15.385","15.385","15.385","15.385","-2.46%"
"09/30/2019","15.773","15.773","15.773","15.773","5.91%"
"09/27/2019","14.893","14.893","14.893","14.893","0.00%"
"09/26/2019","14.893","14.893","14.893","14.893","-0.03%"
"09/25/2019","14.898","14.898","14.898","14.898","0.01%"
"09/24/2019","14.897","14.897","14.897","14.897","-1.87%"
"09/23/2019","15.181","15.181","15.181","15.181","-4.69%"
"09/20/2019","15.928","15.928","15.928","15.928","0.01%"
"09/19/2019","15.927","15.927","15.927","15.927","0.00%"
"09/18/2019","15.927","15.927","15.927","15.927","0.50%"
"09/17/2019","15.847","15.847","15.847","15.847","0.76%"
"09/16/2019","15.728","15.728","15.728","15.728","-0.79%"
"09/13/2019","15.854","15.854","15.854","15.854","0.00%"
"09/12/2019","15.854","15.854","15.854","15.854","-1.39%"
"09/11/2019","16.077","16.077","16.077","16.077","-0.59%"
"09/10/2019","16.173","16.173","16.173","16.173","0.00%"
"09/09/2019","16.173","16.173","16.173","16.173","-0.92%"
"09/06/2019","16.323","16.323","16.323","16.323","0.00%"
"09/05/2019","16.323","16.323","16.323","16.323","1.12%"
"09/04/2019","16.142","16.142","16.142","16.142","-0.36%"
"09/03/2019","16.201","16.201","16.201","16.201","0.01%"
"09/02/2019","16.200","16.200","16.200","16.200","-0.37%"
"08/30/2019","16.260","16.260","16.260","16.260","0.00%"
"08/29/2019","16.260","16.260","16.260","16.260","-0.97%"
"08/28/2019","16.420","16.420","16.420","16.420","0.00%"
"08/27/2019","16.420","16.420","16.420","16.420","-0.48%"
"08/26/2019","16.500","16.500","16.500","16.500","-4.06%"
"08/23/2019","17.199","17.199","17.199","17.199","-0.01%"
"08/22/2019","17.200","17.200","17.200","17.200","-3.97%"
"08/21/2019","17.912","17.912","17.912","17.912","-0.01%"
"08/20/2019","17.913","17.913","17.913","17.913","0.15%"
"08/19/2019","17.886","17.886","17.886","17.886","-0.01%"
"08/16/2019","17.887","17.887","17.887","17.887","0.01%"
"08/15/2019","17.886","17.886","17.886","17.886","0.22%"
"08/14/2019","17.847","17.847","17.847","17.847","0.01%"
"08/13/2019","17.846","17.846","17.846","17.846","0.00%"
"08/12/2019","17.846","17.800","17.846","17.800","0.26%"
"08/09/2019","17.800","17.800","17.800","17.800","0.00%"
"08/08/2019","17.800","17.800","17.800","17.800","0.09%"
"08/07/2019","17.784","17.784","17.784","17.784","0.00%"
"08/06/2019","17.784","17.784","17.784","17.784","0.00%"
"08/05/2019","17.784","17.784","17.784","17.784","0.76%"
"08/02/2019","17.650","17.650","17.650","17.650","0.01%"
"08/01/2019","17.649","17.649","17.649","17.649","-0.85%"
"07/31/2019","17.800","17.800","17.800","17.800","0.00%"
"07/30/2019","17.800","17.800","17.800","17.800","0.00%"
"07/29/2019","17.800","17.800","17.800","17.800","0.91%"
"07/26/2019","17.640","17.640","17.640","17.640","0.00%"
"07/25/2019","17.640","17.640","17.640","17.640","1.03%"
"07/24/2019","17.460","17.460","17.460","17.460","2.11%"
"07/23/2019","17.100","17.100","17.100","17.100","0.00%"
"07/22/2019","17.100","17.100","17.100","17.100","0.59%"
"07/19/2019","17.000","17.000","17.000","17.000","0.00%"
"07/18/2019","17.000","17.000","17.000","17.000","-0.01%"
"07/17/2019","17.001","17.001","17.001","17.001","0.01%"
"07/16/2019","17.000","17.000","17.000","17.000","0.00%"
"07/15/2019","17.000","17.000","17.000","17.000","-2.19%"
"07/12/2019","17.380","17.380","17.380","17.380","0.00%"
"07/11/2019","17.380","17.380","17.380","17.380","-0.34%"
"07/10/2019","17.440","17.440","17.440","17.440","0.00%"
"07/09/2019","17.440","17.440","17.440","17.440","0.00%"
"07/08/2019","17.440","17.440","17.440","17.440","0.70%"
"07/05/2019","17.319","17.319","17.319","17.319","-0.01%"
"07/04/2019","17.320","17.320","17.320","17.320","0.23%"
"07/03/2019","17.281","17.281","17.281","17.281","0.01%"
"07/02/2019","17.280","17.280","17.280","17.280","-0.24%"
"07/01/2019","17.321","17.321","17.321","17.321","0.00%"
"06/28/2019","17.321","17.321","17.321","17.321","0.01%"
"06/27/2019","17.320","17.320","17.320","17.320","0.33%"
"06/26/2019","17.263","17.263","17.263","17.263","0.00%"
"06/25/2019","17.263","17.263","17.263","17.263","0.19%"
"06/24/2019","17.230","17.230","17.230","17.230","0.00%"
"06/21/2019","17.230","17.230","17.230","17.230","0.00%"
"06/20/2019","17.230","17.230","17.230","17.230","0.00%"
"06/19/2019","17.230","17.230","17.230","17.230","0.00%"
"06/18/2019","17.230","17.230","17.230","17.230","0.00%"
"06/17/2019","17.230","17.230","17.230","17.230","0.00%"
"06/14/2019","17.230","17.230","17.230","17.230","0.00%"
"06/13/2019","17.230","17.230","17.230","17.230","-0.62%"
"06/12/2019","17.337","17.337","17.337","17.337","-0.01%"
"06/11/2019","17.338","17.338","17.338","17.338","0.00%"
"06/10/2019","17.338","17.338","17.338","17.338","-0.29%"
"06/07/2019","17.389","17.389","17.389","17.389","0.00%"
"06/06/2019","17.389","17.389","17.389","17.389","0.00%"
"06/05/2019","17.389","17.389","17.389","17.389","0.00%"
"06/04/2019","17.389","17.389","17.389","17.389","0.01%"
"06/03/2019","17.388","17.388","17.388","17.388","1.03%"
"05/31/2019","17.211","17.211","17.211","17.211","-0.01%"
"05/30/2019","17.212","17.212","17.212","17.212","-0.34%"
"05/29/2019","17.271","17.271","17.271","17.271","-0.34%"
"05/28/2019","17.330","17.330","17.330","17.330","0.00%"
"05/27/2019","17.330","17.330","17.330","17.330","0.46%"
"05/24/2019","17.250","17.250","17.250","17.250","0.00%"
"05/23/2019","17.250","17.250","17.250","17.250","-0.79%"
"05/22/2019","17.387","17.387","17.387","17.387","0.01%"
"05/21/2019","17.386","17.386","17.386","17.386","0.09%"
"05/20/2019","17.371","17.371","17.371","17.371","-0.13%"
"05/17/2019","17.393","17.393","17.393","17.393","0.00%"
"05/16/2019","17.393","17.393","17.393","17.393","0.50%"
"05/15/2019","17.306","17.306","17.306","17.306","0.01%"
"05/14/2019","17.305","17.305","17.305","17.305","0.00%"
"05/13/2019","17.305","17.305","17.305","17.305","0.20%"
"05/10/2019","17.270","17.270","17.270","17.270","0.00%"
"05/09/2019","17.270","17.270","17.270","17.270","0.20%"
"05/08/2019","17.235","17.235","17.235","17.235","0.00%"
"05/07/2019","17.235","17.235","17.235","17.235","-0.01%"
"05/06/2019","17.236","17.236","17.236","17.236","0.92%"
"05/03/2019","17.079","17.079","17.079","17.079","0.00%"
"05/02/2019","17.079","17.079","17.079","17.079","0.00%"
"05/01/2019","17.079","17.079","17.079","17.079","0.00%"
"04/30/2019","17.079","17.079","17.079","17.079","0.00%"
"04/29/2019","17.079","17.079","17.079","17.079","0.00%"
"04/26/2019","17.079","17.079","17.079","17.079","0.00%"
"04/25/2019","17.079","17.027","17.079","17.027","0.31%"
"04/24/2019","17.027","17.027","17.027","17.027","-0.01%"
"04/23/2019","17.028","17.028","17.028","17.028","-2.00%"
"04/22/2019","17.376","17.376","17.376","17.376","0.00%"
"04/19/2019","17.376","17.376","17.376","17.376","0.00%"
"04/18/2019","17.376","17.376","17.376","17.376","0.15%"
"04/17/2019","17.350","17.350","17.350","17.350","0.00%"
"04/16/2019","17.350","17.350","17.350","17.350","0.41%"
"04/15/2019","17.279","17.279","17.279","17.279","-0.01%"
"04/12/2019","17.280","17.280","17.280","17.280","0.01%"
"04/11/2019","17.279","17.279","17.279","17.279","-0.48%"
"04/10/2019","17.363","17.363","17.363","17.363","-0.01%"
"04/09/2019","17.364","17.364","17.364","17.364","0.87%"
"04/08/2019","17.215","17.215","17.215","17.215","-0.01%"
"04/05/2019","17.216","17.216","17.216","17.216","1.09%"
"04/04/2019","17.031","17.031","17.031","17.031","0.00%"
"04/03/2019","17.031","17.031","17.031","17.031","0.00%"
"04/02/2019","17.031","17.031","17.031","17.031","0.00%"
"04/01/2019","17.031","17.031","17.031","17.031","0.00%"
"03/29/2019","17.031","17.031","17.031","17.031","-1.58%"
"03/28/2019","17.305","17.305","17.305","17.305","0.00%"
"03/27/2019","17.305","17.305","17.305","17.305","0.00%"
"03/26/2019","17.305","17.305","17.305","17.305","0.01%"
"03/25/2019","17.304","17.304","17.304","17.304","-1.17%"
"03/22/2019","17.508","17.508","17.508","17.508","0.00%"
"03/21/2019","17.508","17.508","17.508","17.508","0.00%"
"03/20/2019","17.508","17.508","17.508","17.508","0.00%"
"03/19/2019","17.508","17.508","17.508","17.508","0.00%"
"03/18/2019","17.508","17.508","17.508","17.508","-0.52%"
"03/15/2019","17.600","17.600","17.600","17.600","0.00%"
"03/14/2019","17.600","17.600","17.600","17.600","0.01%"
"03/13/2019","17.599","17.599","17.599","17.599","-0.01%"
"03/12/2019","17.600","17.600","17.600","17.600","0.01%"
"03/11/2019","17.599","17.599","17.599","17.599","-0.01%"
"03/08/2019","17.600","17.600","17.600","17.600","0.00%"
"03/07/2019","17.600","17.600","17.600","17.600","-0.56%"
"03/06/2019","17.699","17.699","17.699","17.699","-0.01%"
"03/05/2019","17.700","17.700","17.700","17.700","0.01%"
"03/04/2019","17.699","17.699","17.699","17.699","-0.01%"
"03/01/2019","17.700","17.700","17.700","17.700","0.00%"
"02/28/2019","17.700","17.700","17.700","17.700","2.78%"
"02/27/2019","17.222","17.222","17.222","17.222","-0.01%"
"02/26/2019","17.223","17.223","17.223","17.223","0.00%"
"02/25/2019","17.223","17.223","17.223","17.223","-0.80%"
"02/22/2019","17.362","17.362","17.362","17.362","-4.56%"
"02/21/2019","18.192","18.192","18.192","18.192","3.28%"
"02/20/2019","17.614","17.614","17.614","17.614","0.01%"
"02/19/2019","17.613","17.613","17.613","17.613","0.02%"
"02/18/2019","17.610","17.610","17.610","17.610","-3.24%"
"02/15/2019","18.200","18.200","18.200","18.200","0.00%"
"02/14/2019","18.200","18.200","18.200","18.200","-0.14%"
"02/13/2019","18.225","18.225","18.225","18.225","0.00%"
"02/12/2019","18.225","18.225","18.225","18.225","-0.01%"
"02/11/2019","18.226","18.226","18.226","18.226","0.01%"
"02/08/2019","18.225","18.225","18.225","18.225","0.00%"
"02/07/2019","18.225","18.225","18.225","18.225","-3.70%"
"02/06/2019","18.925","18.925","18.925","18.925","0.00%"
"02/05/2019","18.925","18.925","18.925","18.925","0.00%"
"02/04/2019","18.925","18.925","18.925","18.925","0.00%"
"02/01/2019","18.925","18.925","18.925","18.925","0.00%"
"01/31/2019","18.925","18.925","18.925","18.925","0.00%"
"01/30/2019","18.925","18.925","18.925","18.925","0.00%"
"01/29/2019","18.925","18.925","18.925","18.925","0.00%"
"01/28/2019","18.925","18.925","18.925","18.925","0.00%"
"01/25/2019","18.925","18.925","18.925","18.925","0.00%"
"01/24/2019","18.925","18.925","18.925","18.925","0.39%"
"01/23/2019","18.851","18.851","18.851","18.851","0.00%"
"01/22/2019","18.851","18.851","18.851","18.851","0.00%"
"01/21/2019","18.851","18.851","18.851","18.851","-0.19%"
"01/18/2019","18.887","18.887","18.887","18.887","0.01%"
